Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
PAN,Panama,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,,,,,8.33,8.515,10.04,10.849,11.762,12.326,12.502,12.704,13.204,13.915,15.255,16.638,18.438,21.296,25.156,27.117,29.44,34.686,40.43,45.6,49.921,54.092,57.908,62.203,64.928,66.788,52.938,59.377,63.039,67.514,72.308,77.442,82.94
PAN,Panama,362,Volume of imports (% change),Percent change,14.945,0.747,-8.625,-22.541,6.158,12.145,4.419,4.729,-22.307,20.487,-7.9,14.951,19.312,9.506,10.103,5.534,10.775,8.934,18.54,-1.505,-13.643,-4.92,-2.467,-2.016,13.44,7.264,7.611,20.836,16.336,-14.917,27.299,27.634,-3.594,-3.033,-2.237,-3.027,1.279,6.637,-0.535,-9.857,-37.85,35.607,4.231,9.244,8.606,7.416,6.349
PAN,Panama,363,Volume of exports (% change),Percent change,-7.821,9.94,-2.262,-63.156,-74.252,528.745,126.56,-5.382,35.066,-19.14,17.853,3.24,19.777,5.872,10.228,-0.22,-5.937,12.979,-4.733,-17.861,7.563,3.023,-12.047,-4.815,18.364,17.238,10.93,15.104,14.65,-1.258,1.622,25.838,3.749,-10.549,-15.897,-11.103,-8.383,2.713,2.499,-1.976,-26.82,15.732,8.299,9.542,8.754,11.232,7.757
PAN,Panama,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,24.931,26.136,18.471,21.818,23.526,23.689,23.622,24.288,24.329,25.103,24.174,23.178,22.701,22.623,23.523,23.493,24.87,24.264,23.579,24.04,23.265,22.119,22.087,22.166,22.968,22.112,28.609,26.958,23.836,23.144,22.46,22.212,22.26
PAN,Panama,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,-3.299,-2.666,1.629,-0.779,-2.599,-0.957,-0.564,-2.163,-3.058,-4.373,-4.55,-2.434,0.475,3.2,0.386,-0.882,-1.713,-1.864,-1.406,-2.227,-3.127,-2.421,-1.975,-2.164,-3.194,-3.572,-10.205,-7.358,-4.016,-3.027,-2.047,-1.543,-1.498
PAN,Panama,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,,,,1.912,-1.364,-3.63,-1.708,-1.007,-1.992,-2.578,-3.777,-4.307,-2.189,0.626,2.445,-0.966,-0.565,-0.905,-1.796,-1.736,-2.461,-3.051,-2.367,-2.001,-2.702,-4.206,-5.187,-6.33,-5.937,-3.127,-2.564,-1.982,-1.543,-1.498
PAN,Panama,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,1.03,2.327,4.444,1.984,-0.092,1.676,2.53,1.006,-0.054,-0.924,-1.135,1.195,4.115,5.966,2.897,1.288,0.537,-0.012,-0.104,-0.472,-1.509,-0.801,-0.341,-0.539,-1.474,-1.917,-7.829,-4.963,-1.608,-0.729,0.126,0.537,0.443
PAN,Panama,2785,General government net debt,% of GDP,,,,,,,,,,,,,,,60.97,59.651,50.599,46.832,45.233,42.908,41.692,44.987,44.333,35.689,42.004,42.169,39.821,31.409,25.765,21.566,24.704,22.091,20.843,19.661,19.707,20.171,20.304,22.895,25.898,29.131,40.992,43.905,45.371,45.391,44.428,43.026,41.672
PAN,Panama,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,81.221,79.463,67.403,62.386,60.255,57.158,55.538,59.928,59.057,58.533,60.921,61.491,56.734,49.168,41.491,40.49,39.497,36.943,35.284,34.967,35.998,35.499,34.841,34.794,36.89,41.943,63.455,61.358,61.097,60.539,59.034,57.122,55.288
PAN,Panama,3092,"Inflation, average consumer prices",Percent change,13.808,7.3,4.251,2.103,1.583,1.027,-0.066,0.996,0.359,0.116,0.769,1.547,1.751,0.478,1.332,0.939,1.264,1.255,0.628,1.3,1.446,0.314,0.998,0.058,0.475,2.86,2.458,4.169,8.759,2.409,3.491,5.876,5.698,4.027,2.623,0.137,0.74,0.876,0.762,-0.355,-1.55,0.106,1.111,2,2,2,2
PAN,Panama,3296,Unemployment rate (% of total labor force) (WEO),%,8.375,9.184,10.981,11.573,12.216,14.418,12.504,14.102,18.78,18.939,16.719,15.971,14.674,13.262,14.008,14.019,14.317,13.37,11.599,9.532,13.526,14.026,13.489,13.042,11.749,9.781,8.662,6.372,5.579,6.557,6.516,4.481,4.05,4.098,4.823,5.052,5.494,6.13,5.956,7.07,18.548,10.117,9.109,8.84,8.84,8.84,8.84
PER,Peru,345,Total investment (% of GDP),% of GDP,27.026,32.171,31.315,22.24,18.962,17.04,19.839,20.638,24.039,17.911,15.205,15.9,16.014,17.795,20.969,21.672,19.726,21.134,20.841,18.184,17.443,16.506,16.682,17.227,16.121,15.387,18.799,22.267,27.123,20.313,24.42,24.43,24.056,25.615,24.691,23.682,22.205,20.613,21.688,21.456,18.807,21.086,21.977,22.302,22.528,22.747,22.925
PER,Peru,346,Gross national savings (% of GDP),% of GDP,30.54,29.012,31.011,23.558,25.141,24.057,19.941,20.654,23.135,21.818,15.859,13.662,10.532,10.463,12.841,12.672,12.904,15.151,14.65,15.351,14.379,14.157,14.652,15.635,16.219,16.951,22.131,23.757,22.781,19.793,22.028,22.456,20.901,20.479,20.2,18.704,19.608,19.316,19.991,19.91,19.292,20.712,21.27,21.29,21.15,20.933,21.076
PER,Peru,347,"Inflation, average consumer prices",Index,,,,,,,,,0.001,0.042,3.191,16.26,28.216,41.923,51.873,57.647,64.304,69.8,74.864,77.462,80.373,81.961,82.118,83.975,87.05,88.458,90.228,91.833,97.148,100,101.53,104.951,108.787,111.84,115.47,119.566,123.863,127.335,129.012,131.768,134.175,136.924,139.617,142.363,145.163,148.018,150.93
PER,Peru,352,Population (WEO),Value,17.333,17.769,18.206,18.644,19.084,19.526,19.973,20.425,20.878,21.326,21.765,22.204,22.64,23.073,23.502,23.926,24.348,24.768,25.182,25.589,25.984,26.367,26.739,27.103,27.46,27.811,28.151,28.482,28.807,29.132,29.462,29.798,30.136,30.475,30.814,31.152,31.489,31.826,32.162,33.162,33.494,33.829,34.167,34.509,34.854,35.202,35.554
PER,Peru,354,General government total expenditure,National Currency,,,,,,,,,,,,,,,,,,,,,38.224,37.466,37.282,40.953,44.141,49.857,54.864,59.441,69.594,78.291,88.159,92.969,103.357,117.727,129.894,136.509,138.201,148.317,158.601,163.973,187.874,188.26,191.84,199,205.684,213.857,222.493
PER,Peru,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,,,-3.721,-3.855,-2.664,-3.303,-2.331,-1.066,5.81,10.704,9.544,-5.081,0.514,9.474,10.438,4.015,-1.31,-12.949,-14.788,-20.495,-14.816,-10.515,-59.515,-38.792,-27.438,-23.261,-19.682,-17.197,-14.518
PER,Peru,356,General government structural balance,National Currency,,,,,,,,,,,,,,,,,,,,,-3.465,-2.795,-2.169,-2.61,-2.263,-1.787,0.563,5.037,3.343,-2.32,-0.328,5.41,6.726,0.702,-0.679,-9.536,-12.764,-14.762,-12.31,-4.993,-45.656,-35.033,-27.135,-27.133,-24.743,-23.472,-21.352
PER,Peru,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,,,0.703,0.23,1.451,1.134,2.394,3.83,11.328,16.564,14.543,-0.983,4.902,14.302,15.096,9.223,3.989,-7.395,-8.633,-13.44,-6.367,-1.401,-49.4,-26.315,-14.713,-10.109,-7.088,-5.434,-3.293
PER,Peru,358,General government net debt,National Currency,,,,,,,,,,,,,,,,,,,,,66.264,66.328,72.344,78.742,78.898,78.205,68.977,53.527,46.275,44.643,43.078,28.552,14.184,8.207,15.42,32.33,45.608,60.937,75.753,86.267,145.783,184.575,212.013,235.275,254.956,272.153,286.671
PER,Peru,359,General government gross debt,National Currency,,,,,,,,,,,,,,,,,,,,,78.978,78.465,86.262,100.535,105.483,98.739,100.039,101.886,99.466,103.616,106.616,108.184,107.704,109.021,118.558,146.652,160.653,177.461,193.721,208.623,251.893,288.065,316.129,340.597,362.591,383.35,402.077
PER,Peru,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,0.001,0.004,0.109,5.322,26.256,43.99,68.079,94.725,115.571,130.81,149.75,157.834,,175.862,178.975,189.742,203.612,225.692,244.651,286.314,319.693,356.131,365.852,420.737,470.923,508.717,546.125,574.301,609.364,658.069,698.027,740.065,769.989,712.293,814.579,872.127,928.903,975.788,1023.5,1075.37
PER,Peru,362,Volume of imports (% change),Percent change,40.557,22.33,-2.456,-28.994,-20.714,-16.512,32.338,8.191,-15.726,-25.212,0,23.064,5.113,3.259,30.587,28.427,-1.384,13.204,2.415,-18.045,4.2,0.971,4.333,3.529,7.637,10.41,15.452,20.669,24.598,-17.486,27.198,13.477,10.364,3.818,-1.619,0.183,-3.014,4.492,1.351,-0.172,-11.103,13.757,5.631,4.345,3.207,2.989,2.923
PER,Peru,363,Volume of exports (% change),Percent change,-10.239,-5.991,15.815,-13.745,10.267,5.04,-20.016,-2.074,-16.769,29.832,-6.379,8.388,2.21,4.604,27.206,5.813,8.623,13.713,-7.04,13.303,9.766,4.728,3.961,7.784,11.291,14.523,-0.703,1.67,7.475,0.197,1.358,5.672,5.221,-3.371,-1.038,2.988,11.383,7.993,1.644,0.615,-13.394,10.017,4.752,4.218,4.018,3.983,3.979
PER,Peru,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,,,21.735,20.934,19.649,20.113,19.558,20.379,19.162,18.593,19.542,21.4,20.953,19.742,20.317,21.557,22.618,22.402,21.001,21.248,21.431,21.296,26.376,23.111,21.997,21.423,21.079,20.895,20.69
PER,Peru,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,-2.116,-2.154,-1.404,-1.622,-1.033,-0.436,2.029,3.348,2.68,-1.389,0.122,2.012,2.052,0.735,-0.228,-2.125,-2.247,-2.936,-2.002,-1.366,-8.355,-4.762,-3.146,-2.504,-2.017,-1.68,-1.35
PER,Peru,2781,General government structural balance,% of GDP,,,,,,,,,,,,,,,,,,,,,-1.972,-1.531,-1.141,-1.275,-0.993,-0.723,0.196,1.59,0.967,-0.62,-0.078,1.151,1.332,0.131,-0.118,-1.552,-1.933,-2.084,-1.646,-0.638,-5.951,-4.173,-3.068,-2.919,-2.536,-2.293,-1.986
PER,Peru,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,0.4,0.128,0.765,0.557,1.061,1.565,3.956,5.181,4.084,-0.269,1.165,3.037,2.967,1.689,0.695,-1.214,-1.312,-1.925,-0.86,-0.182,-6.935,-3.23,-1.687,-1.088,-0.726,-0.531,-0.306
PER,Peru,2785,General government net debt,% of GDP,,,,,,,,,,,,,,,,,,,,,37.68,37.06,38.128,38.672,34.958,31.966,24.091,16.743,12.994,12.202,10.239,6.063,2.788,1.503,2.685,5.306,6.931,8.73,10.236,11.204,20.467,22.659,24.31,25.328,26.128,26.59,26.658
PER,Peru,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,,44.909,43.841,45.463,49.376,46.738,40.359,34.94,31.87,27.93,28.322,25.34,22.973,21.172,19.963,20.644,24.066,24.413,25.423,26.176,27.094,35.364,35.364,36.248,36.667,37.159,37.455,37.389
PER,Peru,3092,"Inflation, average consumer prices",Percent change,59.145,75.433,64.46,111.149,110.209,163.398,77.921,85.846,666.955,3398.27,7481.69,409.528,73.529,48.58,23.735,11.13,11.549,8.547,7.255,3.469,3.759,1.975,0.192,2.261,3.662,1.618,2.001,1.779,5.788,2.935,1.53,3.37,3.655,2.806,3.246,3.548,3.593,2.804,1.317,2.136,1.827,2.049,1.967,1.967,1.967,1.967,1.967
PER,Peru,3296,Unemployment rate (% of total labor force) (WEO),%,7.326,6.8,6.4,9,8.9,4.589,5.3,4.8,4.156,7.9,8.3,5.9,9.4,9.9,8.8,7.1,7.2,8.6,6.9,9.4,7.847,9.246,9.42,9.424,9.436,9.579,8.542,8.419,8.377,8.387,7.88,7.727,6.798,5.945,5.938,6.49,6.742,6.876,6.7,6.6,13.6,9.689,7.571,6.5,6.5,6.5,6.5
PHL,Philippines,345,Total investment (% of GDP),% of GDP,23.435,21.975,22.352,23.685,17.254,12.125,12.758,14.525,15.113,17.812,23.332,19.717,20.748,23.186,23.311,21.794,23.282,24.065,19.989,16.201,15.684,18.945,20.459,19.529,20.731,18.567,16.015,16.129,18.967,17.432,20.442,20.74,19.561,20.642,20.924,21.341,24.619,25.559,27.151,26.19,17.414,17.896,19.208,20.585,21.717,22.874,24.059
PHL,Philippines,346,Gross national savings (% of GDP),% of GDP,17.114,18.959,16.842,18.62,15.527,13.358,16.786,14.624,15.56,16.406,17.996,17.72,19.093,18.324,19.279,19.455,19.106,19.441,22.064,12.844,13.021,16.728,20.125,19.856,22.441,20.419,21.47,21.304,19.047,22.228,23.887,23.149,22.214,24.652,24.54,23.712,24.242,24.906,24.591,25.291,20.625,17.486,17.027,18.369,19.526,20.635,21.872
PHL,Philippines,347,"Inflation, average consumer prices",Index,7.349,8.31,9.056,9.532,13.981,17.227,17.171,17.693,19.857,22.114,25.033,29.883,32.433,34.625,38.95,41.617,45.083,47.633,52.092,55.292,58.917,62.1,63.808,65.225,68.358,72.892,76.867,79.125,85.608,89.217,92.592,96.942,100.025,102.608,106.3,107.017,108.358,111.45,117.258,120.167,123.333,127.525,131.302,135.242,139.3,143.479,147.783
PHL,Philippines,352,Population (WEO),Value,47.88,49.089,50.318,51.586,52.864,54.172,55.49,56.877,58.165,59.553,60.94,62.36,63.82,65.32,66.84,68.41,71.9,73.53,75.36,76.99,76.95,78.61,80.27,81.91,83.55,85.17,86.79,88.39,89.98,91.56,93.14,94.7,96.25,97.79,99.31,100.83,102.53,104.17,105.76,107.29,108.77,110.43,112.116,113.827,115.564,117.328,119.119
PHL,Philippines,354,General government total expenditure,National Currency,,,,,,,,,,166.279,230.971,256.735,283.969,295.949,380.398,415.784,486.845,562.635,619.508,694.594,769.431,845.789,894.366,962.963,1031.23,1108.96,1197.57,1308.92,1439.71,1611.74,1724.63,1739.29,1998.5,2151.92,2285.72,2499.74,2822.55,3155.83,3808.37,4232.02,4513.44,5114.15,5363.07,5689.36,6073.16,6491.35,6931.97
PHL,Philippines,355,General government net lending/borrowing,National Currency,,,,,,,,,,-17.327,-18.687,-3.726,-6.692,10.576,-8.594,-0.349,13.325,10.18,-39.86,-76.577,-121.049,-140.617,-161.268,-164.702,-149.443,-96.134,-3.037,-20.51,1.326,-215.541,-211.83,-30.848,-32.518,22.586,109.144,81.704,-53.451,-61.586,-283.563,-347.55,-981.554,-1476.82,-1211.05,-1067.78,-962.522,-857.799,-716.409
PHL,Philippines,356,General government structural balance,National Currency,,,,,,,,,,,-25.385,-6.735,-4.555,15.085,-19.415,-14.214,-16.37,-29.762,-46.464,-95.79,-137.069,-151.268,-171.116,-177.502,-164.969,-111.967,-2.143,-35.055,-24.89,-156.657,-225.228,-12.247,-36.607,22.058,86.788,89.837,-57.766,-74.626,-291.909,-343.204,-883.493,-1457.26,-1207.95,-1070.9,-966.429,-862.075,-721.855
PHL,Philippines,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,37.473,52.413,60.264,60.708,74.867,87.066,91.464,112.003,111.78,78.833,45.582,31.57,46.884,26.898,62.753,112.942,202.608,298.868,235.452,263.379,50.245,61.353,220.042,245.158,308.034,393.535,355.443,212.251,207.875,20.332,-35.1,-623.824,-981.665,-618.765,-437.987,-264.789,-101.514,88.273
PHL,Philippines,359,General government gross debt,National Currency,,,,,,,,,,,,,,1242.87,1229.22,1324.43,1316.94,1577.79,1546.67,1814.99,2189.05,2393.35,2835.87,3368.19,3784.35,3826.96,3746.09,3611.19,4025.91,4178.87,4472.87,4609.09,5053.71,5277.77,5314.46,5527.46,5650.93,6309.47,6782.6,7215.07,8461.52,10360.06,11906.96,13300.88,14582.69,15746.04,16741.76
PHL,Philippines,360,Gross domestic product corresponding to fiscal year,National Currency,278.541,321.79,362.45,421.758,599.344,653.512,695.798,780.22,913.255,1057.54,1227.88,1422.96,1541.53,1682.42,1932.66,2176.58,2481.3,2773.37,3046.22,3347.59,3697.56,4024.4,4350.56,4717.81,5323.9,5917.28,6550.42,7198.24,8050.2,8390.42,9399.45,10144.66,11060.59,12050.59,13206.83,13944.16,15132.38,16556.65,18265.19,19516.42,17976,19970.83,21903.67,24025.39,26357.92,28917.49,31727.23
PHL,Philippines,362,Volume of imports (% change),Percent change,1.594,1.994,2.236,-1.511,-18.323,-12.774,3.488,17.604,12.893,21.902,6.039,-3.431,7.773,12.597,15.609,11.557,12.334,7.317,-11.194,-14.927,22.464,0.927,5.585,7.343,2.184,6.5,2.81,0.583,6.87,-9.418,17.475,1.154,10.805,-3.713,11.527,4.267,22.361,19.358,11.807,-0.497,-24.665,27.883,16.897,10.618,10.351,9.149,8.211
PHL,Philippines,363,Volume of exports (% change),Percent change,20.636,-2.231,-7.577,-0.699,7.899,-11.414,-0.035,6.186,10.327,9.843,1.755,3.681,0.977,11.318,10.599,15.356,8.327,18.666,9.776,-41.153,22.435,-2.492,11.174,9.715,8.276,-1.638,13.084,-2.517,-0.642,-9.16,17.952,3.781,20.004,-5.271,14.633,-6.949,5.991,24.623,3.904,6.57,-16.541,13.848,8.982,6.042,5.149,7.041,6.374
PHL,Philippines,2777,General government total expenditure,% of GDP,,,,,,,,,,15.723,18.811,18.042,18.421,17.591,19.683,19.103,19.621,20.287,20.337,20.749,20.809,21.017,20.557,20.411,19.37,18.741,18.282,18.184,17.884,19.209,18.348,17.145,18.069,17.857,17.307,17.927,18.652,19.061,20.85,21.684,25.108,25.608,24.485,23.681,23.041,22.448,21.849
PHL,Philippines,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,-1.638,-1.522,-0.262,-0.434,0.629,-0.445,-0.016,0.537,0.367,-1.309,-2.288,-3.274,-3.494,-3.707,-3.491,-2.807,-1.625,-0.046,-0.285,0.016,-2.569,-2.254,-0.304,-0.294,0.187,0.826,0.586,-0.353,-0.372,-1.552,-1.781,-5.46,-7.395,-5.529,-4.444,-3.652,-2.966,-2.258
PHL,Philippines,2781,General government structural balance,% of GDP,,,,,,,,,,,-2.111,-0.473,-0.291,0.879,-0.995,-0.652,-0.671,-1.107,-1.515,-2.86,-3.725,-3.745,-3.901,-3.741,-3.119,-1.894,-0.033,-0.492,-0.312,-1.834,-2.406,-0.12,-0.33,0.183,0.657,0.642,-0.382,-0.453,-1.602,-1.756,-4.781,-7.254,-5.508,-4.457,-3.666,-2.981,-2.275
PHL,Philippines,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,3.543,4.269,4.235,3.938,4.45,4.505,4.202,4.514,4.03,2.588,1.362,0.854,1.165,0.618,1.33,2.121,3.424,4.563,3.271,3.272,0.599,0.653,2.169,2.217,2.556,2.98,2.549,1.403,1.256,0.111,-0.18,-3.47,-4.915,-2.825,-1.823,-1.005,-0.351,0.278
PHL,Philippines,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,73.874,63.603,60.849,53.074,56.891,50.773,54.218,59.203,59.471,65.184,71.393,71.082,64.674,57.189,50.168,50.01,49.805,47.587,45.434,45.691,43.797,40.24,39.64,37.343,38.108,37.134,36.969,47.071,51.876,54.361,55.362,55.326,54.452,52.768
PHL,Philippines,3092,"Inflation, average consumer prices",Percent change,18.201,13.083,8.979,5.252,46.673,23.215,-0.325,3.042,12.23,11.367,13.201,19.374,8.533,6.757,12.491,6.846,8.33,5.656,9.36,6.143,6.556,5.403,2.751,2.22,4.804,6.632,5.453,2.938,8.194,4.215,3.783,4.698,3.181,2.583,3.598,0.674,1.254,2.853,5.212,2.48,2.635,3.398,2.962,3.001,3,3,3
PHL,Philippines,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,11.058,11.682,11.062,9.402,9.129,8.4,10.5,9.8,9.275,9.475,9.525,8.525,8.675,10.05,9.725,11.175,11.125,11.4,11.4,11.825,11.35,7.95,7.325,7.4,7.475,7.325,7.025,6.975,7.075,6.8,6.275,5.475,5.725,5.325,5.1,10.4,7.4,6.25,5.9,5.5,5.1,4.9
PLW,Palau,345,Total investment (% of GDP),% of GDP,,,,,,,,,,,,,,,,,,,,,68.081,51.822,52.893,50.298,51.067,45.9,41.041,34.024,30.015,23.518,24.498,28.372,26.517,22.362,28.604,25.428,26.386,30.254,27.512,30.346,31.438,32.1,33.021,33.62,34.566,35.251,35.875
PLW,Palau,347,"Inflation, average consumer prices",Index,,,,,,,,,,,,,,,,,,,,,65.658,65.181,65.003,65.424,65.775,68.115,71.003,73.147,80.411,84.177,85.097,87.338,92.088,94.708,98.461,100.626,99.282,100.373,102.334,102.958,102.958,102.958,103.987,105.547,107.658,109.811,112.007
PLW,Palau,352,Population (WEO),Value,,,,,,,,,,,,,,,,,,,,,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.018,0.018,0.018,0.017,0.017,0.018,0.018,0.018,0.018,0.017,0.018,0.018,0.018,0.018,0.018,0.019,0.019
PLW,Palau,354,General government total expenditure,National Currency,,,,,,,,,,,,,,,,,,,,,0.084,0.079,0.079,0.073,0.081,0.074,0.087,0.096,0.088,0.078,0.088,0.085,0.093,0.09,0.098,0.1,0.114,0.101,0.109,0.121,0.137,0.13,0.123,0.116,0.122,0.125,0.126
PLW,Palau,355,General government net lending/borrowing,National Currency,,,,,,,,,,,,,,,,,,,,,-0.018,-0.026,-0.021,-0.003,-0.008,0.003,,-0.004,-0.003,-0.002,-0.002,0.003,0.002,0.002,0.009,0.014,0.011,,0.018,0.001,-0.028,-0.038,-0.023,0.001,0.002,0.005,0.014
PLW,Palau,360,Gross domestic product corresponding to fiscal year,National Currency,,,,,,,,,,,,,,,,,,,,,0.146,0.157,0.163,0.154,0.165,0.185,0.189,0.195,0.198,0.184,0.184,0.193,0.212,0.224,0.244,0.279,0.297,0.288,0.285,0.28,0.254,0.229,0.255,0.296,0.307,0.319,0.332
PLW,Palau,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,-21.171,-4.379,-13.437,10.554,-11.935,-7.192,-14.749,-10.475,2.83,-5.348,1.067,10.851,6.606,26.444,15.534,6.89,-7.824,-13.642,11.741,-2.789,-28.209,20.462,19.841,0.106,2.658,1.417
PLW,Palau,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,95.477,30.353,-52.901,-30.678,17.258,6.146,-32.409,-15.705,-6.722,0.245,-15.386,21.015,-3.51,8.608,22.46,7.797,-6.148,-16.852,-17.991,-13.629,-14.739,15.539,28.857,7.904,8.436,8.093
PLW,Palau,2777,General government total expenditure,% of GDP,,,,,,,,,,,,,,,,,,,,,57.12,50.425,48.452,47.472,48.923,40.274,45.89,49.353,44.51,42.412,47.636,43.786,43.898,40.325,40.151,36.02,38.429,35.182,38.169,43.113,53.978,56.786,48.356,39.208,39.684,39.247,37.995
PLW,Palau,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,,,,,,,,,,,-12.423,-16.632,-12.671,-2.214,-4.857,1.613,0.142,-2.091,-1.713,-0.875,-0.976,1.298,1.022,0.747,3.599,5.176,3.593,4.796,6.248,0.346,-11.211,-16.628,-8.884,0.396,0.691,1.713,4.217
PLW,Palau,3092,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,,,,-0.726,-0.273,0.647,0.537,3.558,4.239,3.02,9.931,4.683,1.094,2.633,5.439,2.845,3.962,2.199,-1.336,1.1,1.954,0.609,0,0,1,1.5,2,2,2
PNG,Papua New Guinea,347,"Inflation, average consumer prices",Index,56.813,61.389,64.786,69.906,75.093,77.88,82.127,84.868,89.489,93.499,100,106.966,111.575,117.129,120.467,141.284,157.719,163.937,186.216,214.022,247.401,270.404,302.311,346.778,354.264,360.573,369.113,372.477,412.58,441.103,463.61,484.198,506.167,531.274,559.018,592.537,632.081,666.442,697.594,723.278,759.385,784.157,821.093,853.703,880.838,908.667,937.376
PNG,Papua New Guinea,352,Population (WEO),Value,2.96,3.04,3.11,3.18,3.25,3.33,3.4,3.35,3.45,3.6,3.758,3.875,4.181,4.288,4.401,4.52,4.64,4.761,4.883,5.006,5.13,5.256,5.384,5.515,5.647,5.781,5.917,6.056,6.196,6.339,6.684,7.047,7.431,7.593,7.756,7.92,8.085,8.254,8.426,8.601,8.781,8.964,9.151,9.342,9.537,9.735,9.938
PNG,Papua New Guinea,354,General government total expenditure,National Currency,,,,0.728,0.758,0.803,0.876,0.832,0.896,1.005,1.115,1.192,1.422,1.693,1.576,1.564,1.763,2.15,2.309,2.796,2.942,3.311,3.557,3.651,3.933,4.692,4.966,5.101,6.225,7.892,7.128,8.395,9.947,13.176,15.454,13.739,13.572,13.32,16.134,17.396,16.437,17.808,17.849,18.653,19.233,20.033,21.185
PNG,Papua New Guinea,355,General government net lending/borrowing,National Currency,,,,-0.096,-0.034,-0.06,-0.083,0.011,0.015,0.015,-0.092,-0.033,-0.27,-0.353,-0.082,0.099,0.206,0.07,-0.019,-0.253,0.044,-0.204,-0.299,0.037,0.41,0.649,1.363,1.953,0.862,-1.755,1.187,0.945,-0.528,-3.278,-3.579,-2.736,-3.087,-1.795,-2.048,-3.715,-5.078,-4.813,-2.779,-2.123,-1.574,-1.157,-0.799
PNG,Papua New Guinea,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,,,-0.148,-0.203,0.105,0.369,0.466,0.352,0.324,0.151,,0.231,0.155,0.752,0.795,0.995,1.683,2.339,1.258,-1.293,1.554,1.366,-0.076,-2.757,-2.646,-1.695,-1.839,-0.27,-0.196,-1.586,-3.031,-2.543,-0.558,0.404,1.224,1.836,2.492
PNG,Papua New Guinea,359,General government gross debt,National Currency,,,,,,,,,,,,,,,3.273,3.346,3.793,4.592,5.271,5.445,6.087,7.319,8.276,7.905,7.522,7.185,6.635,6.271,6.793,6.952,6.699,6.941,8.486,11.878,15.365,18,21.944,23.558,29.123,33.667,40.139,44.755,49.359,50.685,52.917,53.244,54.439
PNG,Papua New Guinea,360,Gross domestic product corresponding to fiscal year,National Currency,2.74,2.697,2.806,3.169,3.138,3.25,3.434,3.528,4.682,4.498,4.543,5.325,6.237,7.189,8.168,9.15,10.036,10.457,11.526,13.039,14.38,15.355,17.087,19.558,20.234,22.766,25.539,28.304,31.512,32.013,38.752,42.642,44.372,47.721,57.131,60.139,65.038,72.522,79.405,84.109,81.62,90.305,,104.98,110.944,117.192,123.929
